chapter	section	greek	english	src_idx	tgt_idx	score
6	8	διάνοιαν	Thought	28	54	0.7065
6	8	δέ	and	29	53	0.6359
6	8	ἐν	in	30	57	0.6205
6	8	ὅσοις	all	31	58	0.6283
6	8	λέγοντες	say	32	60	0.6439
6	8	ἀποδεικνύασίν	shown	33	56	0.7151
6	8	τι	a	34	63	0.6049
6	8	ἢ	or	35	66	0.7811
6	8	καὶ	may	36	68	0.5233
6	8	ἀποφαίνονται	enunciating	37	70	0.7624
6	8	γνώμην	truth	38	73	0.618
6	9	οὖν	consequently	1	4	0.6514
6	9	πάσης	every	2	6	0.7438
6	9	τραγῳδίας	tragedy	3	7	0.7943
6	9	μέρη	parts	4	3	0.72
6	9	εἶναι	are	5	1	0.5934
6	9	ἕξ	of	6	13	0.4383
6	9	καθ	viz	7	18	0.5039
6	9	ὃ	such	8	14	0.5053
6	9	ποιά	quality	9	17	0.4513
6	9	ἐστὶν	is	11	12	0.6308
6	9	ἡ	a	12	19	0.4082
6	9	τραγῳδία	Characters	13	23	0.4247
6	9	ἐστὶ	that	16	11	0.4342
6	9	μῦθος	Fable	17	20	0.4909
6	9	ἤθη	Plot	19	22	0.4296
6	9	καὶ	or	20	21	0.4944
6	9	λέξις	Diction	21	24	0.565
6	9	διάνοια	Thought	23	25	0.6396
6	9	ὄψις	Spectacle	25	26	0.5563
6	9	καὶ	and	26	27	0.7396
6	9	μελοποιία	Melody	27	28	0.6123
7	10	ὥστε	Just	0	0	0.5
7	10	δεῖ	must	1	19	0.5504
7	10	καθάπερ	as	2	6	0.6154
7	10	ἐπὶ	of	3	12	0.4245
7	10	τῶν	a	4	7	0.4367
7	10	συστημάτων	parts	5	13	0.6008
7	10	καὶ	or	6	14	0.5285
7	10	τῶν	a	8	15	0.5639
7	10	ζῴων	creature	9	18	0.5833
7	10	ἔχειν	made	10	10	0.4924
7	10	μὲν	some	11	22	0.4199
7	10	μέγεθος	size	12	25	0.6895
7	10	εὐσύνοπτον	beautiful	15	16	0.4055
7	10	εἶναι	be	16	20	0.6514
7	10	οὕτω	so	17	33	0.6821
7	10	καὶ	or	18	36	0.4557
7	10	ἐπὶ	by	19	51	0.4952
7	10	τῶν	the	20	52	0.5387
7	10	μύθων	eye	21	32	0.4851
7	10	ἔχειν	must	22	38	0.5116
7	10	μὲν	some	23	41	0.5005
7	10	μῆκος	length	24	42	0.7546
7	10	τοῦτο	a	25	45	0.4978
7	10	δὲ	but	26	43	0.5999
7	10	εὐμνημόνευτον	memory	27	53	0.5768
7	10	εἶναι	be	28	39	0.5912
7	11	τοῦ	its	0	5	0.6836
7	11	μήκους	length	1	6	0.7126
7	11	ὅρος	limit	2	3	0.5922
7	11	ὁ	that	3	10	0.4819
7	11	μὲν	so	4	7	0.4639
7	11	πρὸς	to	5	13	0.6192
7	11	τοὺς	public	6	14	0.4493
7	11	ἀγῶνας	performances	7	15	0.637
7	11	καὶ	and	8	16	0.6505
7	11	αἴσθησιν	spectators	10	17	0.5191
7	11	οὐ	not	11	20	0.7637
7	11	τῆς	the	12	23	0.5135
7	11	τέχνης	theory	13	24	0.5715
7	11	ἐστίν	does	14	19	0.6593
7	11	εἰ	If	15	27	0.7385
7	11	ἔδει	had	17	29	0.6419
7	11	ἑκατὸν	hundred	18	33	0.5356
7	11	τραγῳδίας	tragedies	19	34	0.677
7	11	ἀγωνίζεσθαι	perform	20	31	0.5836
7	11	πρὸς	by	21	39	0.6572
7	11	κλεψύδρας	water-clocks	22	40	0.714
7	11	ἂν	would	23	36	0.7354
7	11	ἠγωνίζοντο	timed	24	38	0.6868
7	11	ὥσπερ	as	25	41	0.6475
7	11	ποτὲ	one	26	49	0.5291
7	11	καὶ	been	27	47	0.4257
7	11	ἄλλοτέ	period	28	50	0.4413
7	12	ὁ	The	0	0	0.7363
7	12	δὲ	however	1	2	0.6867
7	12	κατ	by	2	4	0.6091
7	12	αὐτὴν	actual	3	6	0.67
7	12	τὴν	the	4	5	0.7189
7	12	φύσιν	nature	5	7	0.794
7	12	τοῦ	the	6	9	0.8313
7	12	πράγματος	thing	7	10	0.8159
7	12	ὅρος	limit	8	1	0.6694
7	12	μὲν	this	10	12	0.4161
7	12	ὁ	the	11	13	0.6589
7	12	μείζων	longer	12	14	0.6425
7	12	μέχρι	with	13	18	0.483
7	12	τοῦ	its	14	19	0.5656
7	12	σύνδηλος	comprehensible	15	21	0.5769
7	12	εἶναι	being	16	20	0.6561
7	12	καλλίων	finer	17	26	0.6801
7	12	ἐστὶ	is	18	28	0.6922
7	12	κατὰ	by	19	29	0.6232
7	12	τὸ	its	20	32	0.5628
7	12	μέγεθος	magnitude	21	33	0.6878
7	12	ὡς	As	22	34	0.5898
7	12	ἁπλῶς	general	24	37	0.5964
7	12	διορίσαντας	formula	25	38	0.5285
7	12	εἰπεῖν	story	26	16	0.4438
7	12	ἐν	by	27	47	0.5636
7	12	ὅσῳ	series	28	49	0.4748
7	12	μεγέθει	length	29	40	0.6955
7	12	κατὰ	of	30	50	0.4508
7	12	τὸ	the	31	44	0.4197
7	12	εἰκὸς	probable	32	51	0.5467
7	12	ἢ	or	33	52	0.6574
7	12	τὸ	which	34	41	0.4425
7	12	ἀναγκαῖον	necessary	35	53	0.6782
7	12	ἐφεξῆς	a	36	48	0.5236
7	12	γιγνομένων	stages	37	54	0.475
7	12	συμβαίνει	allows	38	42	0.631
7	12	εἰς	to	39	57	0.5446
7	12	εὐτυχίαν	happiness	40	58	0.5916
7	12	ἐκ	from	41	55	0.6442
7	12	δυστυχίας	misfortune	42	56	0.7152
7	12	ἢ	or	43	59	0.7908
7	12	ἐξ	from	44	60	0.7642
7	12	εὐτυχίας	happiness	45	61	0.7264
7	12	εἰς	to	46	62	0.8114
7	12	δυστυχίαν	misfortune	47	63	0.8197
7	12	μεταβάλλειν	passing	48	46	0.5882
7	12	ἱκανὸς	suffice	49	65	0.5358
7	12	ὅρος	limit	50	68	0.6571
7	12	ἐστὶν	may	51	64	0.6744
7	12	τοῦ	the	52	73	0.6552
7	12	μεγέθους	magnitude	53	71	0.669
7	1	Διωρισμένων	distinguished	0	2	0.8089
7	1	δὲ	thus	1	1	0.4588
7	1	τούτων	the	2	3	0.6023
7	1	λέγωμεν	let	3	5	0.6643
7	1	δεῖ	proper	8	10	0.4749
7	1	τὴν	the	9	9	0.6052
7	1	σύστασιν	construction	10	11	0.5964
7	1	τῶν	the	12	13	0.5316
7	1	πραγμάτων	of	13	12	0.4674
7	1	ἐπειδὴ	as	14	17	0.5599
7	1	τοῦτο	that	15	18	0.6166
7	1	καὶ	once	16	21	0.5197
7	1	πρῶτον	first	17	23	0.7881
7	1	καὶ	and	18	24	0.8373
7	1	μέγιστον	most	19	26	0.7292
7	1	τῆς	in	20	29	0.6361
7	1	τραγῳδίας	Tragedy	21	30	0.6813
7	1	ἐστίν	is	22	19	0.6576
7	2	κεῖται	laid	0	2	0.5557
7	2	δὴ	have	1	1	0.425
7	2	ἡμῖν	We	2	0	0.5763
7	2	τὴν	a	3	6	0.5839
7	2	τραγῳδίαν	tragedy	4	7	0.6568
7	2	τελείας	complete	5	16	0.4742
7	2	καὶ	as	6	19	0.4075
7	2	ὅλης	whole	7	21	0.4934
7	2	πράξεως	action	8	13	0.6611
7	2	εἶναι	is	9	8	0.6789
7	2	μίμησιν	imitation	10	10	0.5956
7	2	ἐχούσης	is	11	15	0.513
7	2	τι	some	12	23	0.6183
7	2	μέγεθος	magnitude	13	24	0.5969
7	2	ἔστιν	be	14	29	0.6508
7	2	γὰρ	for	15	25	0.4791
7	2	ὅλον	whole	16	27	0.5913
7	2	μηδὲν	no	18	31	0.7108
7	2	ἔχον	of	19	30	0.515
7	2	μέγεθος	magnitude	20	32	0.6584
7	3	ὅλον	whole	0	2	0.7355
7	3	δὲ	Now	1	0	0.4856
7	3	ἐστὶν	is	2	3	0.7089
7	3	τὸ	that	3	4	0.6055
7	3	ἔχον	has	4	6	0.6896
7	3	ἀρχὴν	beginning	5	7	0.7662
7	3	μέσον	middle	7	8	0.7344
7	3	καὶ	and	8	9	0.7526
7	3	τελευτήν	end	9	10	0.7681
7	5	τελευτὴ	end	0	1	0.787
7	5	δὲ	an	1	0	0.5567
7	5	τοὐναντίον	naturally	2	6	0.5062
7	5	ὃ	which	3	4	0.6325
7	5	αὐτὸ	itself	4	9	0.6518
7	5	μετ	after	5	7	0.4793
7	5	ἄλλο	something	6	8	0.4333
7	5	εἶναι	is	8	5	0.5598
7	5	ἢ	or	9	14	0.6031
7	5	ἐξ	usual	10	15	0.4938
7	5	ἀνάγκης	necessary	11	13	0.6495
7	5	ὡς	consequent	13	16	0.4091
7	5	μετὰ	after	17	21	0.7001
7	5	δὲ	and	18	17	0.5686
7	5	τοῦτο	it	19	22	0.6469
7	5	ἄλλο	else	20	20	0.7242
7	5	οὐδέν	nothing	21	19	0.757
7	6	μέσον	middle	0	2	0.7275
7	6	δὲ	and	1	0	0.7105
7	6	ὃ	that	2	3	0.7307
7	6	καὶ	also	3	13	0.4449
7	6	αὐτὸ	which	4	4	0.4908
7	6	μετ	after	5	8	0.6649
7	6	ἄλλο	thing	6	10	0.654
7	6	καὶ	and	7	11	0.7085
7	6	μετ	after	8	15	0.7098
7	6	ἐκεῖνο	it	9	16	0.7075
7	6	ἕτερον	another	10	14	0.6592
7	7	δεῖ	cannot	0	4	0.5446
7	7	ἄρα	therefore	1	3	0.6475
7	7	τοὺς	A	2	0	0.5211
7	7	εὖ	well-constructed	4	1	0.5057
7	7	μύθους	Plot	5	2	0.5105
7	7	μήθ	either	6	5	0.463
7	7	ὁπόθεν	point	7	11	0.4679
7	7	ἄρχεσθαι	begin	9	6	0.6193
7	7	μήθ	or	10	7	0.4549
7	7	ὅπου	at	11	9	0.4812
7	7	τελευτᾶν	end	13	16	0.4961
7	7	ἀλλὰ	and	14	15	0.4725
7	7	κεχρῆσθαι	be	15	20	0.5522
7	7	ταῖς	the	16	22	0.6193
7	7	εἰρημέναις	described	17	25	0.6416
7	7	ἰδέαις	forms	18	23	0.6931
7	8	ἔτι	Again	0	0	0.743
7	8	ἐπεὶ	to	2	1	0.5035
7	8	τὸ	a	3	4	0.5699
7	8	καλὸν	beautiful	4	3	0.696
7	8	καὶ	living	5	5	0.5216
7	8	ζῷον	creature	6	6	0.6461
7	8	καὶ	and	7	7	0.5993
7	8	ἅπαν	every	8	8	0.6693
7	8	συνέστηκεν	made	11	10	0.5099
7	8	ἐκ	of	12	12	0.4499
7	8	τινῶν	parts	13	13	0.4778
7	8	οὐ	not	14	15	0.7565
7	8	μόνον	only	15	16	0.7442
7	8	ταῦτα	certain	16	19	0.5088
7	8	τεταγμένα	order	17	20	0.5407
7	8	δεῖ	must	18	14	0.7121
7	8	ἔχειν	present	19	17	0.6402
7	8	ἀλλὰ	but	20	26	0.74
7	8	καὶ	also	21	27	0.623
7	8	μέγεθος	magnitude	22	33	0.5948
7	8	ὑπάρχειν	be	23	28	0.6441
7	8	τὸ	certain	25	31	0.4159
7	8	τυχόν	definite	26	32	0.4941
7	8	ἐν	in	30	21	0.4204
7	8	μεγέθει	arrangement	31	23	0.4057
7	9	διὸ	therefore	0	9	0.5842
7	9	οὔτε	either	1	11	0.5282
7	9	πάμμικρον	very	2	15	0.4927
7	9	τι	a	4	2	0.4863
7	9	καλὸν	Beauty	6	0	0.492
7	9	ζῷον	creature	7	17	0.5617
7	9	συγχεῖται	is	8	1	0.4678
7	9	γὰρ	since	9	18	0.5916
7	9	ἡ	our	10	19	0.4985
7	9	θεωρία	perception	11	20	0.6433
7	9	ἐγγὺς	as	12	23	0.457
7	9	τοῦ	a	13	14	0.5953
7	9	ἀναισθήτου	indistinct	14	22	0.6254
7	9	χρόνου	minute	15	16	0.5568
7	9	γινομένη	becomes	16	21	0.626
7	9	οὔτε	or	17	27	0.5509
7	9	παμμέγεθες	vast	18	33	0.5842
7	9	οὐ	say	19	35	0.4136
7	9	γὰρ	in	20	39	0.4333
7	9	ἅμα	once	21	50	0.4954
7	9	γίνεται	being	24	46	0.4957
7	9	ἀλλ	of	25	43	0.4804
7	9	οἴχεται	instead	26	42	0.5759
7	9	τοῖς	the	27	44	0.6161
7	9	θεωροῦσι	object	28	45	0.6185
7	9	τὸ	the	29	51	0.7069
7	9	ἓν	unity	30	52	0.6994
7	9	καὶ	and	31	53	0.706
7	9	τὸ	all	32	48	0.5759
7	9	ὅλον	wholeness	33	54	0.7063
7	9	ἐκ	to	34	59	0.4396
7	9	τῆς	the	35	60	0.4835
7	9	θεωρίας	beholder	36	61	0.5082
7	9	οἷον	case	37	41	0.4145
7	9	μυρίων	1000	39	36	0.4722
7	9	εἴη	is	41	57	0.5201
7	9	ζῷον	of	42	55	0.4663
8	1	Μῦθος	Unity	0	1	0.6375
8	1	δ	The	1	0	0.4707
8	1	ἐστὶν	does	2	5	0.5634
8	1	εἷς	consist	3	7	0.4524
8	1	οὐχ	not	4	6	0.7296
8	1	ὥσπερ	as	5	8	0.7645
8	1	τινὲς	some	6	9	0.7113
8	1	οἴονται	suppose	7	10	0.6698
8	1	ἐὰν	in	8	11	0.5102
8	1	περὶ	man	9	15	0.4756
8	1	ἕνα	one	10	14	0.6671
8	1	πολλὰ	infinity	12	20	0.568
8	1	γὰρ	things	13	22	0.4431
8	1	καὶ	An	14	19	0.4089
8	1	ἄπειρα	reduce	15	34	0.4614
8	1	τῷ	man	16	26	0.539
8	1	ἑνὶ	one	17	25	0.6347
8	1	συμβαίνει	befall	18	23	0.6389
8	1	ἐξ	of	19	28	0.5859
8	1	ὧν	which	20	29	0.6113
8	1	ἐνίων	some	21	27	0.4364
8	1	οὐδέν	impossible	22	32	0.6219
8	1	ἐστιν	is	23	31	0.6632
8	1	ἕν	unity	24	36	0.565
8	1	οὕτως	manner	25	40	0.6989
8	1	δὲ	and	26	37	0.6505
8	1	καὶ	like	27	39	0.4182
8	1	πράξεις	actions	28	44	0.7917
8	1	ἑνὸς	one	29	46	0.644
8	1	πολλαί	many	30	43	0.7883
8	1	εἰσιν	are	31	42	0.7288
8	1	ἐξ	man	32	47	0.4863
8	1	ὧν	which	33	48	0.6054
8	1	μία	one	34	54	0.6172
8	1	οὐδεμία	cannot	35	49	0.5902
8	1	γίνεται	made	36	51	0.7184
8	1	πρᾶξις	action	37	55	0.8149
8	2	διὸ	therefore	0	2	0.709
8	2	πάντες	all	1	6	0.6705
8	2	ἐοίκασιν	sees	2	1	0.5678
8	2	ἁμαρτάνειν	mistake	3	4	0.6132
8	2	ὅσοι	who	4	9	0.5116
8	2	τῶν	the	5	7	0.7281
8	2	ποιητῶν	poets	6	8	0.7471
8	2	Ἡρακληίδα	Heracleid	7	13	0.7477
8	2	Θησηίδα	Theseid	8	15	0.64
8	2	καὶ	or	9	16	0.6917
8	2	τοιαῦτα	similar	11	17	0.6061
8	2	ποιήματα	poems	12	18	0.716
8	2	πεποιήκασιν	written	13	11	0.6868
8	2	οἴονται	suppose	14	20	0.7635
8	2	γάρ	that	15	21	0.4751
8	2	ἐπεὶ	because	16	22	0.75
8	2	εἷς	one	17	25	0.7858
8	2	ἦν	was	18	24	0.803
8	2	ὁ	Heracles	19	31	0.411
8	2	Ἡρακλῆς	Heracles	20	23	0.7059
8	2	ἕνα	one	21	34	0.5689
8	2	καὶ	also	22	29	0.6119
8	2	τὸν	the	23	27	0.6261
8	2	μῦθον	story	24	28	0.5769
8	2	εἶναι	be	25	33	0.7153
8	2	προσήκειν	must	26	32	0.6714
8	3	δ	however	1	1	0.6462
8	3	Ὅμηρος	Homer	2	0	0.7496
8	3	ὥσπερ	as	3	18	0.4052
8	3	τὰ	the	5	21	0.5041
8	3	ἄλλα	other	6	25	0.6178
8	3	διαφέρει	excels	7	20	0.5
8	3	καὶ	quite	8	6	0.4788
8	3	τοῦτ	this	9	4	0.6349
8	3	ἔοικεν	evidently	10	2	0.5312
8	3	καλῶς	well	11	7	0.6149
8	3	ἰδεῖν	understood	12	3	0.576
8	3	ἤτοι	whether	13	8	0.7587
8	3	διὰ	by	14	9	0.7982
8	3	τέχνην	art	15	10	0.7649
8	3	ἢ	or	16	11	0.6245
8	3	διὰ	in	17	14	0.4672
8	3	φύσιν	instinct	18	12	0.496
8	3	Ὀδύσσειαν	Odyssey	19	30	0.6736
8	3	γὰρ	for	20	46	0.5066
8	3	ποιῶν	writing	21	28	0.6345
8	3	οὐκ	not	22	33	0.7772
8	3	ἐποίησεν	did	23	32	0.7302
8	3	ἅπαντα	all	24	38	0.7713
8	3	ὅσα	that	25	39	0.6797
8	3	αὐτῷ	him	26	45	0.7138
8	3	συνέβη	befell	27	44	0.6845
8	3	οἷον	instance	28	47	0.7997
8	3	πληγῆναι	wounded	29	50	0.8202
8	3	μὲν	get	30	49	0.6637
8	3	ἐν	on	31	51	0.7728
8	3	τῷ	to	32	48	0.4646
8	3	Παρνασσῷ	Parnassus	33	52	0.8107
8	3	μανῆναι	madness	34	57	0.6604
8	3	δὲ	and	35	53	0.7304
8	3	προσποιήσασθαι	feign	36	56	0.7059
8	3	ἐν	at	37	58	0.6846
8	3	τῷ	the	38	62	0.6552
8	3	ἀγερμῷ	arms	39	65	0.6367
8	3	ὧν	but	40	66	0.6478
8	3	οὐδὲ	no	41	71	0.7342
8	3	θατέρου	another-instead	42	78	0.6309
8	3	γενομένου	had	43	70	0.5706
8	3	ἀναγκαῖον	probable	44	72	0.6499
8	3	ἢ	or	45	73	0.5955
8	3	εἰκὸς	necessary	46	74	0.4448
8	3	θάτερον	with	47	76	0.488
8	3	γενέσθαι	connexion	48	75	0.4942
8	3	ἀλλὰ	of	49	79	0.4662
8	3	περὶ	with	50	86	0.5379
8	3	μίαν	Unity	51	88	0.5202
8	3	πρᾶξιν	action	52	85	0.5672
8	3	οἵαν	kind	53	91	0.516
8	3	λέγομεν	describing	54	94	0.6643
8	3	τὴν	the	55	99	0.6545
8	3	Ὀδύσσειαν	Odyssey	56	100	0.7282
8	3	συνέστησεν	subject	57	97	0.5519
8	3	ὁμοίως	as	58	101	0.6538
8	3	δὲ	as	59	95	0.4416
8	3	καὶ	also	60	102	0.7634
8	3	τὴν	the	61	104	0.7712
8	3	Ἰλιάδα	Iliad	62	105	0.7617
8	4	χρὴ	must	0	28	0.6155
8	4	οὖν	that	1	3	0.4369
8	4	καθάπερ	as	2	5	0.8026
8	4	καὶ	just	3	4	0.654
8	4	ἐν	in	4	6	0.8517
8	4	ταῖς	the	5	7	0.8088
8	4	ἄλλαις	other	6	8	0.8357
8	4	μιμητικαῖς	imitative	7	9	0.7455
8	4	ἡ	an	8	24	0.4459
8	4	μία	one	9	11	0.748
8	4	μίμησις	imitation	10	12	0.7634
8	4	ἑνός	one	11	16	0.7158
8	4	ἐστιν	is	12	13	0.7525
8	4	οὕτω	so	13	18	0.6411
8	4	καὶ	poetry	14	20	0.4721
8	4	τὸν	the	15	21	0.6916
8	4	μῦθον	story	16	22	0.6519
8	4	ἐπεὶ	as	17	23	0.5448
8	4	πράξεως	action	18	27	0.7238
8	4	μίμησίς	imitation	19	25	0.7057
8	4	ἐστι	represent	20	29	0.5259
8	4	μιᾶς	a	21	32	0.5178
8	4	εἶναι	whole	23	34	0.4728
8	4	ταύτης	its	24	36	0.5223
8	4	καὶ	with	25	35	0.5044
8	4	ὅλης	complete	26	33	0.6722
8	4	τὰ	the	28	43	0.4282
8	4	μέρη	several	29	37	0.5137
8	4	συνεστάναι	connected	30	41	0.6126
8	4	τῶν	them	31	51	0.5002
8	4	πραγμάτων	incidents	32	38	0.593
8	4	οὕτως	so	33	39	0.6421
8	4	ὥστε	that	34	42	0.7243
8	4	μετατιθεμένου	transposal	35	44	0.6601
8	4	τινὸς	any	36	48	0.654
8	4	μέρους	one	37	49	0.4713
8	4	ἢ	or	38	45	0.7305
8	4	ἀφαιρουμένου	withdrawal	39	46	0.6648
8	4	διαφέρεσθαι	disjoin	40	53	0.7108
8	4	καὶ	and	41	54	0.7771
8	4	κινεῖσθαι	dislocate	42	55	0.7145
8	4	τὸ	the	43	56	0.8296
8	4	ὅλον	whole	44	57	0.8277
8	4	ὃ	that	45	59	0.6851
8	4	γὰρ	For	46	58	0.7143
8	4	προσὸν	presence	47	67	0.614
8	4	ἢ	or	48	68	0.7536
8	4	μὴ	absence	49	69	0.6753
8	4	προσὸν	difference	50	64	0.4871
8	4	μηδὲν	no	51	62	0.7093
8	4	ποιεῖ	makes	52	61	0.7461
8	4	ἐπίδηλον	perceptible	53	63	0.638
8	4	οὐδὲν	no	54	71	0.7557
8	4	μόριον	part	55	73	0.6808
8	4	τοῦ	the	56	75	0.8061
8	4	ὅλου	whole	57	76	0.8028
8	4	ἐστίν	is	58	70	0.8136
9	10	κἂν	if	0	1	0.794
9	10	ἄρα	And	1	0	0.6098
9	10	συμβῇ	come	2	4	0.7185
9	10	γενόμενα	actual	3	10	0.5814
9	10	ποιεῖν	he	4	2	0.5429
9	10	οὐθὲν	none	5	14	0.7933
9	10	ἧττον	less	6	16	0.7776
9	10	ποιητής	poet	7	18	0.8514
9	10	ἐστι	is	8	13	0.6758
9	10	γὰρ	for	10	19	0.6121
9	10	γενομένων	occurrences	11	24	0.4698
9	10	ἔνια	historic	12	23	0.5399
9	10	κωλύει	the	14	15	0.4488
9	10	τοιαῦτα	things	15	36	0.412
9	10	εἶναι	be	16	28	0.5421
9	10	οἷα	of	17	35	0.4209
9	10	ἂν	may	18	25	0.559
9	10	εἰκὸς	probable	19	31	0.4385
9	10	γενέσθαι	in	20	29	0.4193
9	10	καὶ	and	21	32	0.6672
9	10	δυνατὰ	possible	22	33	0.615
9	10	γενέσθαι	is	23	39	0.4931
9	10	καθ	in	24	40	0.5671
9	10	ὃ	that	25	45	0.5943
9	10	ἐκεῖνος	he	26	46	0.6294
9	10	αὐτῶν	them	27	44	0.5849
9	10	ποιητής	poet	28	49	0.7761
9	10	ἐστιν	is	29	47	0.7132
9	11b	τοιαῦται	this	0	2	0.6833
9	11b	δὲ	Actions	1	0	0.4664
9	11b	ποιοῦνται	construct	2	6	0.7034
9	11b	τῶν	their	5	8	0.4148
9	11b	φαύλων	bad	6	4	0.6278
9	11b	ποιητῶν	poets	7	5	0.7072
9	11b	δι	through	8	7	0.619
9	11b	αὑτούς	own	9	9	0.7415
9	11b	ὑπὸ	on	10	14	0.4806
9	11b	δὲ	and	11	11	0.586
9	11b	τῶν	good	12	26	0.441
9	11b	ἀγαθῶν	good	13	12	0.595
9	11b	διὰ	account	14	15	0.5713
9	11b	τοὺς	the	15	17	0.6897
9	11b	ὑποκριτάς	players	16	18	0.6415
9	11b	ἀγωνίσματα	work	17	20	0.5208
9	11b	γὰρ	often	18	28	0.4417
9	11b	ποιοῦντες	being	19	21	0.4636
9	11b	καὶ	and	20	36	0.5324
9	11b	παρὰ	beyond	21	33	0.6044
9	11b	τὴν	its	22	34	0.5648
9	11b	δύναμιν	capabilities	23	35	0.6271
9	11b	παρατείνοντες	to	24	40	0.4911
9	11b	μῦθον	sequence	25	43	0.5146
9	11b	πολλάκις	thus	26	38	0.5768
9	11b	διαστρέφειν	twist	27	41	0.7312
9	11b	ἀναγκάζονται	obliged	28	39	0.7946
9	11b	τὸ	the	29	42	0.6485
9	11b	ἐφεξῆς	incident	30	45	0.621
9	11c	δὲ	however	1	1	0.7146
9	11c	οὐ	not	2	5	0.7493
9	11c	μόνον	only	3	6	0.7795
9	11c	τελείας	complete	4	9	0.7069
9	11c	ἐστὶ	is	5	2	0.6568
9	11c	πράξεως	action	6	10	0.7594
9	11c	ἡ	an	7	3	0.5533
9	11c	μίμησις	imitation	8	4	0.6232
9	11c	ἀλλὰ	but	9	11	0.7344
9	11c	καὶ	also	10	12	0.5526
9	11c	φοβερῶν	pity	11	16	0.6195
9	11c	καὶ	and	12	17	0.634
9	11c	ἐλεεινῶν	fear	13	18	0.6698
9	11c	ὅταν	of	21	13	0.4014
9	11c	γένηται	incidents	22	14	0.4203
9	11c	παρὰ	arousing	23	15	0.4223
9	11	τῶν	Of	0	0	0.4513
9	11	ἁπλῶν	simple	2	1	0.7314
9	11	μύθων	Plots	3	2	0.6995
9	11	καὶ	and	4	3	0.7588
9	11	πράξεων	actions	5	4	0.833
9	11	αἱ	the	6	5	0.6694
9	11	ἐπεισοδιώδεις	episodic	7	6	0.6384
9	11	εἰσὶν	are	8	7	0.6907
9	11	χείρισται	worst	9	9	0.5385
9	11	λέγω	I	10	10	0.6368
9	11	δ	call	11	11	0.4643
9	11	ἐπεισοδιώδη	episodic	12	14	0.5783
9	11	μῦθον	a	13	12	0.4681
9	11	ἐν	when	14	15	0.5177
9	11	τὰ	the	16	23	0.4309
9	11	ἐπεισόδια	episodes	17	27	0.4514
9	11	οὔτ	neither	20	18	0.6917
9	11	εἰκὸς	probability	21	19	0.5644
9	11	οὔτ	nor	22	20	0.7143
9	11	ἀνάγκη	necessity	23	21	0.7463
9	11	εἶναι	is	24	17	0.5561
9	12	τὸ	the	0	3	0.5447
9	12	γὰρ	Such	1	0	0.5386
9	12	θαυμαστὸν	marvellous	2	29	0.6044
9	12	οὕτως	very	3	4	0.5795
9	12	ἕξει	have	4	2	0.731
9	12	μᾶλλον	greatest	5	5	0.631
9	12	εἰ	when	7	10	0.6604
9	12	ἀπὸ	in	8	19	0.5258
9	12	τοῦ	one	9	22	0.5427
9	12	αὐτομάτου	unexpectedly	10	13	0.5708
9	12	καὶ	and	11	14	0.583
9	12	τῆς	the	12	28	0.4275
9	12	τύχης	happened	13	36	0.4782
9	12	ἐπεὶ	then	14	32	0.5296
9	12	καὶ	Even	15	43	0.5294
9	12	τῶν	mere	16	41	0.4974
9	12	ἀπὸ	by	17	40	0.6347
9	12	τύχης	chance	18	42	0.7056
9	12	ταῦτα	matters	19	44	0.5436
9	12	θαυμασιώτατα	marvellous	20	49	0.743
9	12	δοκεῖ	is	21	25	0.5246
9	12	ὅσα	than	22	33	0.5273
9	12	ὥσπερ	or	23	39	0.4787
9	12	ἐπίτηδες	chance	24	46	0.5814
9	12	φαίνεται	seem	25	47	0.7891
9	12	γεγονέναι	were	26	59	0.5996
9	12	οἷον	as	27	62	0.7644
9	12	ὡς	for	28	63	0.7338
9	12	ὁ	the	29	65	0.712
9	12	ἀνδριὰς	statue	30	66	0.5872
9	12	ὁ	the	31	72	0.599
9	12	τοῦ	of	32	67	0.7169
9	12	Μίτυος	Mitys	33	68	0.7941
9	12	ἐν	at	34	69	0.7755
9	12	Ἄργει	Argos	35	70	0.8397
9	12	ἀπέκτεινεν	killed	36	71	0.7155
9	12	τὸν	an	37	53	0.4736
9	12	αἴτιον	author	38	73	0.5338
9	12	τοῦ	a	39	86	0.4608
9	12	θανάτου	death	40	76	0.708
9	12	τῷ	of	41	74	0.4688
9	12	Μίτυι	Mitys	42	75	0.6485
9	12	θεωροῦντι	looker-on	43	84	0.6374
9	12	ἐμπεσών	falling	44	78	0.6693
9	12	ἔοικε	think	45	94	0.7082
9	12	γὰρ	like	46	91	0.506
9	12	τὰ	incidents	47	90	0.5551
9	12	τοιαῦτα	to	48	95	0.5326
9	12	οὐκ	not	49	97	0.7843
9	12	εἰκῇ	meaning	50	100	0.606
9	12	γίνεσθαι	be	51	96	0.6933
9	13	ὥστε	therefore	0	2	0.4928
9	13	τοιούτους	this	3	4	0.5685
9	13	εἶναι	is	4	6	0.5208
9	13	καλλίους	finer	5	8	0.6219
9	13	μύθους	Plot	6	1	0.4599
9	1	Φανερὸν	seen	0	8	0.4939
9	1	ἐκ	From	2	0	0.6527
9	1	τῶν	what	3	1	0.6072
9	1	εἰρημένων	said	4	4	0.6702
9	1	ὅτι	that	6	9	0.6026
9	1	οὐ	not	7	16	0.7319
9	1	τὸ	the	8	17	0.6562
9	1	τὰ	that	9	19	0.6286
